url,page_intent,section_heading,asset_type,asset_path,alt_text,caption,artist,verified_real_work,intent_alignment_score,provenance_status,action,notes
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/artist-steadies-back-tattoo-skin-c61315df.png,"Gloved artist steadies skin on lower back beside ornate female face tattoo at offsite — Joshua…, Work of Art Tattoo & Piercing, Las Vegas",Artist steadies back tattoo skin,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/hand-tattoo-at-pink-station-67e16651.webp,,Hand tattoo at pink station,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/hand-tattoo-at-pink-station-67e16651.png,"Joshua Cole tattoos back of hand on pink table; client has arrow forearm tattoo — Joshua Cole…, Work of Art Tattoo & Piercing, Las Vegas",Hand tattoo at pink station,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/client-mirror-selfie-showing-tattoos-b2bed9b8.webp,,Client mirror selfie showing tattoos,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/client-mirror-selfie-showing-tattoos-b2bed9b8.png,"Heavily tattooed client mirror selfie showing rose hand tattoo and purple butterfly offsite…, Work of Art Tattoo & Piercing, Las Vegas",Client mirror selfie showing tattoos,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/finished-back-tattoo-reveal-offsite-28a927f5.webp,,Finished back tattoo reveal offsite,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/finished-back-tattoo-reveal-offsite-28a927f5.png,"Blonde client turns showing finished ornate back tattoo at pink offsite event table — Joshua…, Work of Art Tattoo & Piercing, Las Vegas",Finished back tattoo reveal offsite,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/smiley-finger-covers-client-s-mouth-33facf49.webp,,Smiley finger covers client's mouth,,YES,3,UNKNOWN,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/smiley-finger-covers-client-s-mouth-33facf49.png,"Smiley finger tattoo covers man's mouth; spear forearm and heart hand at offsite — Joshua Cole…, Work of Art Tattoo & Piercing, Las Vegas",Smiley finger covers client's mouth,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/spider-stomach-tattoo-mirror-selfie-db0e4c0a.webp,,Spider stomach tattoo mirror selfie,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/spider-stomach-tattoo-mirror-selfie-db0e4c0a.png,"Client mirror selfie showing black widow spider stomach tattoo and full body ink offsite…, Work of Art Tattoo & Piercing, Las Vegas",Spider stomach tattoo mirror selfie,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/artist-wipes-phoenix-back-tattoo-79958590.webp,,Artist wipes phoenix back tattoo,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/artist-wipes-phoenix-back-tattoo-79958590.png,"Joshua Cole wipes fresh phoenix back tattoo as laughing blonde client reacts offsite — Joshua…, Work of Art Tattoo & Piercing, Las Vegas",Artist wipes phoenix back tattoo,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/script-tattoo-behind-ear-offsite-5ce7739d.webp,,Script tattoo behind ear offsite,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/script-tattoo-behind-ear-offsite-5ce7739d.png,"Joshua Cole tattoos purple script behind client's ear on pink-wrapped offsite station — Joshua…, Work of Art Tattoo & Piercing, Las Vegas",Script tattoo behind ear offsite,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/consultation-at-pink-offsite-table-aaf52d4f.webp,,Consultation at pink offsite table,,YES,3,UNKNOWN,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/consultation-at-pink-offsite-table-aaf52d4f.png,"Joshua Cole consults blonde client across pink massage table with LED lights at offsite — Joshua…, Work of Art Tattoo & Piercing, Las Vegas",Consultation at pink offsite table,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/joshua-cole-smiles-during-neck-tattoo-4f30c0bb.webp,,Joshua Cole smiles during neck tattoo,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/joshua-cole-smiles-during-neck-tattoo-4f30c0bb.png,"Joshua Cole tattoos jawline stencil on red-haired client in #21 jersey — Joshua Cole offsite…, Work of Art Tattoo & Piercing, Las Vegas",Joshua Cole smiles during neck tattoo,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/joshua-cole-holds-wrap-and-tattoo-machine-562d7e48.webp,,Joshua Cole holds wrap and tattoo machine,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/joshua-cole-holds-wrap-and-tattoo-machine-562d7e48.png,"Joshua Cole smiles holding barrier film and wrapped machine at WOA banner — Joshua Cole offsite…, Work of Art Tattoo & Piercing, Las Vegas",Joshua Cole holds wrap and tattoo machine,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/neck-tattoo-on-pink-portable-table-91135235.webp,,Neck tattoo on pink portable table,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/neck-tattoo-on-pink-portable-table-91135235.png,"Joshua Cole tattoos neck on client lying on pink plastic-wrapped table — Joshua Cole offsite…, Work of Art Tattoo & Piercing, Las Vegas",Neck tattoo on pink portable table,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/joshua-cole-opens-ink-before-neck-tattoo-59d997f0.webp,,Joshua Cole opens ink before neck tattoo,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/joshua-cole-opens-ink-before-neck-tattoo-59d997f0.png,"Joshua Cole opens ink bottle as client waits with purple neck stencil — Joshua Cole offsite…, Work of Art Tattoo & Piercing, Las Vegas",Joshua Cole opens ink before neck tattoo,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/close-up-temple-and-ear-tattoo-session-712ac10d.webp,,Close-up temple and ear tattoo session,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/close-up-temple-and-ear-tattoo-session-712ac10d.png,"Close-up of Joshua Cole tattooing client's temple and ear area — Joshua Cole offsite booking…, Work of Art Tattoo & Piercing, Las Vegas",Close-up temple and ear tattoo session,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/overhead-view-of-neck-tattoo-work-4466a651.webp,,Overhead view of neck tattoo work,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/overhead-view-of-neck-tattoo-work-4466a651.png,"Overhead of Joshua Cole tattooing behind client's ear with rotary gun — Joshua Cole offsite…, Work of Art Tattoo & Piercing, Las Vegas",Overhead view of neck tattoo work,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/digital-tattoo-design-consult-on-tablet-ce39dee6.webp,,Digital tattoo design consult on tablet,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/digital-tattoo-design-consult-on-tablet-ce39dee6.png,"Blonde client watches Joshua Cole draw tattoo design on tablet — Joshua Cole offsite booking…, Work of Art Tattoo & Piercing, Las Vegas",Digital tattoo design consult on tablet,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/joshua-cole-poses-with-barrier-film-roll-9fcf823d.webp,,Joshua Cole poses with barrier film roll,Joshua Cole,YES,3,LIKELY,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/joshua-cole-poses-with-barrier-film-roll-9fcf823d.png,"Joshua Cole grins holding clear barrier film roll at mobile banner — Joshua Cole offsite…, Work of Art Tattoo & Piercing, Las Vegas",Joshua Cole poses with barrier film roll,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/hand-tattoo-on-client-with-mullet-dd5cfa25.webp,,Hand tattoo on client with mullet,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/hand-tattoo-on-client-with-mullet-dd5cfa25.png,"Joshua Cole tattoos client's hand on pink table; mullet client faces camera — Joshua Cole…, Work of Art Tattoo & Piercing, Las Vegas",Hand tattoo on client with mullet,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/forearm-tattoo-while-client-holds-beer-f2783418.webp,,Forearm tattoo while client holds beer,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/forearm-tattoo-while-client-holds-beer-f2783418.png,"Joshua Cole tattoos forearm as mullet client holds Modelo on pink table — Joshua Cole offsite…, Work of Art Tattoo & Piercing, Las Vegas",Forearm tattoo while client holds beer,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/joshua-cole-smiles-before-ear-tattoo-110dd123.webp,,Joshua Cole smiles before ear tattoo,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/joshua-cole-smiles-before-ear-tattoo-110dd123.png,"Joshua Cole smiles, machine ready behind client's ear stencil — Joshua Cole offsite booking…, Work of Art Tattoo & Piercing, Las Vegas",Joshua Cole smiles before ear tattoo,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/client-films-arm-tattoo-on-pink-table-7b9c7784.webp,,Client films arm tattoo on pink table,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/client-films-arm-tattoo-on-pink-table-7b9c7784.png,"Client on pink table films Joshua Cole tattooing her arm with phone selfie — Joshua Cole offsite…, Work of Art Tattoo & Piercing, Las Vegas",Client films arm tattoo on pink table,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/excited-client-on-pink-tattoo-table-9c77a1ea.webp,,Excited client on pink tattoo table,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/excited-client-on-pink-tattoo-table-9c77a1ea.png,"Red-haired client laughs on pink-wrap table wearing orange Stacks wristbands — Joshua Cole…, Work of Art Tattoo & Piercing, Las Vegas",Excited client on pink tattoo table,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/joyful-client-mid-party-tattoo-session-25eddbb8.webp,,Joyful client mid-party tattoo session,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/joyful-client-mid-party-tattoo-session-25eddbb8.png,"Client grins wide on pink tattoo table with festival wristbands at VIP party — Joshua Cole…, Work of Art Tattoo & Piercing, Las Vegas",Joyful client mid-party tattoo session,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/joshua-wipes-fresh-back-tattoo-ebeb19d1.webp,,Joshua wipes fresh back tattoo,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/joshua-wipes-fresh-back-tattoo-ebeb19d1.png,"Joshua Cole wipes fresh anchor back tattoo on smiling blonde client indoors — Joshua Cole…, Work of Art Tattoo & Piercing, Las Vegas",Joshua wipes fresh back tattoo,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/fresh-back-piece-reveal-at-event-ebffbf9a.webp,,Fresh back piece reveal at event,,YES,3,UNKNOWN,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/fresh-back-piece-reveal-at-event-ebffbf9a.png,"Blonde client smiles showing new shoulder-back tattoo beside Joshua Cole — Joshua Cole offsite…, Work of Art Tattoo & Piercing, Las Vegas",Fresh back piece reveal at event,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/ear-tattoo-session-2026b305.webp,,Ear tattoo session,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/ear-tattoo-session-2026b305.png,"Joshua Cole tattooing at private event — portable setup with professional lighting, Work of Art Tattoo & Piercing, Las Vegas",Ear tattoo session,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/hand-tattoo-session-fefa7046.webp,,Hand tattoo session,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/hand-tattoo-session-fefa7046.png,"Joshua Cole tattooing client's hand at private residence — offsite booking Work of Art Las Vegas, Work of Art Tattoo & Piercing, Las Vegas",Hand tattoo session,Joshua Cole,YES,4,LIKELY,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/mobile-studio-banner-setup-0d9b5525.webp,,Mobile studio banner setup,,YES,3,UNKNOWN,REVIEW,Generic studio creative; acceptable when not used as portfolio proof.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/mobile-studio-banner-setup-0d9b5525.png,"Work of Art Tattoo mobile banner and sterile supply station — offsite booking Las Vegas, Work of Art Tattoo & Piercing, Las Vegas",Mobile studio banner setup,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
/offsite_bookings/,tattoo,Party at Mike Tyson's House,image,/offsite_bookings/bitcoin-logo-tattoo-68ecdecb.webp,,Bitcoin logo tattoo,,YES,4,UNKNOWN,KEEP,Tattoo visual supports tattoo page.
